date,game_id,competition_id,season,home_team,away_team,home_goals,away_goals
1977-05-14,1976-77:de.1:291:Bor. Mönchengladbach:Karlsruher SC,de.1,1976-77,Bor. Mönchengladbach,Karlsruher SC,5,1
1977-05-14,1976-77:de.1:292:Hertha BSC:Hamburger SV,de.1,1976-77,Hertha BSC,Hamburger SV,2,1
1977-05-14,1976-77:de.1:293:VfL Bochum:FC Schalke 04,de.1,1976-77,VfL Bochum,FC Schalke 04,1,2
1977-05-14,1976-77:de.1:294:Eintracht Frankfurt:Bayern München,de.1,1976-77,Eintracht Frankfurt,Bayern München,2,1
1977-05-14,1976-77:de.1:295:Werder Bremen:Tennis Borussia Berlin,de.1,1976-77,Werder Bremen,Tennis Borussia Berlin,0,0
1977-05-14,1976-77:de.1:296:1. FC Kaiserslautern:Eintracht Braunschweig,de.1,1976-77,1. FC Kaiserslautern,Eintracht Braunschweig,1,3
1977-05-14,1976-77:de.1:297:MSV Duisburg:1. FC Saarbrücken,de.1,1976-77,MSV Duisburg,1. FC Saarbrücken,2,3
1977-05-21,1976-77:de.1:298:Hamburger SV:VfL Bochum,de.1,1976-77,Hamburger SV,VfL Bochum,5,1
1977-05-21,1976-77:de.1:299:Karlsruher SC:MSV Duisburg,de.1,1976-77,Karlsruher SC,MSV Duisburg,2,1
1977-05-21,1976-77:de.1:300:Bayern München:Bor. Mönchengladbach,de.1,1976-77,Bayern München,Bor. Mönchengladbach,2,2
1977-05-21,1976-77:de.1:301:Tennis Borussia Berlin:1. FC Kaiserslautern,de.1,1976-77,Tennis Borussia Berlin,1. FC Kaiserslautern,4,2
1977-05-21,1976-77:de.1:302:1. FC Köln:Werder Bremen,de.1,1976-77,1. FC Köln,Werder Bremen,3,0
1977-05-21,1976-77:de.1:303:FC Schalke 04:Borussia Dortmund,de.1,1976-77,FC Schalke 04,Borussia Dortmund,4,2
1977-05-21,1976-77:de.1:304:Eintracht Braunschweig:Rot-Weiss Essen,de.1,1976-77,Eintracht Braunschweig,Rot-Weiss Essen,6,0
1977-05-21,1976-77:de.1:305:1. FC Saarbrücken:Hertha BSC,de.1,1976-77,1. FC Saarbrücken,Hertha BSC,1,1
1977-05-21,1976-77:de.1:306:Fortuna Düsseldorf:Eintracht Frankfurt,de.1,1976-77,Fortuna Düsseldorf,Eintracht Frankfurt,1,2
1977-08-06,1977-78:de.1:1:Fortuna Düsseldorf:1. FC Köln,de.1,1977-78,Fortuna Düsseldorf,1. FC Köln,5,1
1977-08-06,1977-78:de.1:2:FC St. Pauli:Werder Bremen,de.1,1977-78,FC St. Pauli,Werder Bremen,3,1
1977-08-06,1977-78:de.1:3:VfB Stuttgart:Bayern München,de.1,1977-78,VfB Stuttgart,Bayern München,3,3
1977-08-06,1977-78:de.1:4:1. FC Kaiserslautern:Eintracht Braunschweig,de.1,1977-78,1. FC Kaiserslautern,Eintracht Braunschweig,2,1
1977-08-06,1977-78:de.1:5:Eintracht Frankfurt:1. FC Saarbrücken,de.1,1977-78,Eintracht Frankfurt,1. FC Saarbrücken,4,0
1977-08-06,1977-78:de.1:6:TSV 1860 München:FC Schalke 04,de.1,1977-78,TSV 1860 München,FC Schalke 04,0,0
1977-08-06,1977-78:de.1:7:MSV Duisburg:Hamburger SV,de.1,1977-78,MSV Duisburg,Hamburger SV,5,2
1977-08-06,1977-78:de.1:8:Hertha BSC:Borussia Dortmund,de.1,1977-78,Hertha BSC,Borussia Dortmund,3,1
1977-08-06,1977-78:de.1:9:VfL Bochum:Bor. Mönchengladbach,de.1,1977-78,VfL Bochum,Bor. Mönchengladbach,0,0
1977-08-12,1977-78:de.1:10:Werder Bremen:Fortuna Düsseldorf,de.1,1977-78,Werder Bremen,Fortuna Düsseldorf,2,1
1977-08-12,1977-78:de.1:11:FC Schalke 04:Eintracht Frankfurt,de.1,1977-78,FC Schalke 04,Eintracht Frankfurt,3,2
1977-08-13,1977-78:de.1:12:Hamburger SV:TSV 1860 München,de.1,1977-78,Hamburger SV,TSV 1860 München,3,0
1977-08-13,1977-78:de.1:13:1. FC Köln:VfL Bochum,de.1,1977-78,1. FC Köln,VfL Bochum,2,1
1977-08-13,1977-78:de.1:14:1. FC Saarbrücken:1. FC Kaiserslautern,de.1,1977-78,1. FC Saarbrücken,1. FC Kaiserslautern,3,3
1977-08-13,1977-78:de.1:15:Bayern München:FC St. Pauli,de.1,1977-78,Bayern München,FC St. Pauli,4,2
1977-08-13,1977-78:de.1:16:Bor. Mönchengladbach:Hertha BSC,de.1,1977-78,Bor. Mönchengladbach,Hertha BSC,2,1
1977-08-13,1977-78:de.1:17:Eintracht Braunschweig:VfB Stuttgart,de.1,1977-78,Eintracht Braunschweig,VfB Stuttgart,3,1
1977-08-16,1977-78:de.1:18:1. FC Kaiserslautern:FC Schalke 04,de.1,1977-78,1. FC Kaiserslautern,FC Schalke 04,0,0
1977-08-17,1977-78:de.1:19:FC St. Pauli:Eintracht Braunschweig,de.1,1977-78,FC St. Pauli,Eintracht Braunschweig,0,1
1977-08-17,1977-78:de.1:20:1. FC Köln:Werder Bremen,de.1,1977-78,1. FC Köln,Werder Bremen,7,2
1977-08-17,1977-78:de.1:21:Fortuna Düsseldorf:Bayern München,de.1,1977-78,Fortuna Düsseldorf,Bayern München,4,2
1977-08-17,1977-78:de.1:22:VfB Stuttgart:1. FC Saarbrücken,de.1,1977-78,VfB Stuttgart,1. FC Saarbrücken,1,0
1977-08-17,1977-78:de.1:23:MSV Duisburg:Bor. Mönchengladbach,de.1,1977-78,MSV Duisburg,Bor. Mönchengladbach,1,1
1977-08-17,1977-78:de.1:24:Eintracht Frankfurt:Hamburger SV,de.1,1977-78,Eintracht Frankfurt,Hamburger SV,0,2
1977-08-17,1977-78:de.1:25:TSV 1860 München:Borussia Dortmund,de.1,1977-78,TSV 1860 München,Borussia Dortmund,0,2
1977-08-17,1977-78:de.1:26:VfL Bochum:Hertha BSC,de.1,1977-78,VfL Bochum,Hertha BSC,5,0
1977-08-26,1977-78:de.1:27:Werder Bremen:VfL Bochum,de.1,1977-78,Werder Bremen,VfL Bochum,1,0
1977-08-27,1977-78:de.1:28:Bor. Mönchengladbach:TSV 1860 München,de.1,1977-78,Bor. Mönchengladbach,TSV 1860 München,2,1
1977-08-27,1977-78:de.1:29:Eintracht Braunschweig:Fortuna Düsseldorf,de.1,1977-78,Eintracht Braunschweig,Fortuna Düsseldorf,2,0
1977-08-27,1977-78:de.1:30:Hamburger SV:1. FC Kaiserslautern,de.1,1977-78,Hamburger SV,1. FC Kaiserslautern,3,1
1977-08-27,1977-78:de.1:31:FC Schalke 04:VfB Stuttgart,de.1,1977-78,FC Schalke 04,VfB Stuttgart,3,1
1977-08-27,1977-78:de.1:32:1. FC Saarbrücken:FC St. Pauli,de.1,1977-78,1. FC Saarbrücken,FC St. Pauli,4,0
1977-08-27,1977-78:de.1:33:Hertha BSC:MSV Duisburg,de.1,1977-78,Hertha BSC,MSV Duisburg,2,2
1977-08-27,1977-78:de.1:34:Borussia Dortmund:Eintracht Frankfurt,de.1,1977-78,Borussia Dortmund,Eintracht Frankfurt,0,2
1977-08-27,1977-78:de.1:35:Bayern München:1. FC Köln,de.1,1977-78,Bayern München,1. FC Köln,0,3
1977-08-30,1977-78:de.1:36:1. FC Kaiserslautern:Borussia Dortmund,de.1,1977-78,1. FC Kaiserslautern,Borussia Dortmund,4,0
1977-08-31,1977-78:de.1:37:TSV 1860 München:Hertha BSC,de.1,1977-78,TSV 1860 München,Hertha BSC,2,3
1977-08-31,1977-78:de.1:38:VfL Bochum:MSV Duisburg,de.1,1977-78,VfL Bochum,MSV Duisburg,1,2
1977-08-31,1977-78:de.1:39:FC St. Pauli:FC Schalke 04,de.1,1977-78,FC St. Pauli,FC Schalke 04,1,1
1977-08-31,1977-78:de.1:40:VfB Stuttgart:Hamburger SV,de.1,1977-78,VfB Stuttgart,Hamburger SV,1,2
1977-08-31,1977-78:de.1:41:Eintracht Frankfurt:Bor. Mönchengladbach,de.1,1977-78,Eintracht Frankfurt,Bor. Mönchengladbach,4,2
1977-08-31,1977-78:de.1:42:Werder Bremen:Bayern München,de.1,1977-78,Werder Bremen,Bayern München,1,1
1977-08-31,1977-78:de.1:43:1. FC Köln:Eintracht Braunschweig,de.1,1977-78,1. FC Köln,Eintracht Braunschweig,6,0
1977-09-01,1977-78:de.1:44:Eintracht Frankfurt:1. FC Kaiserslautern,de.1,1977-78,Eintracht Frankfurt,1. FC Kaiserslautern,1,3
1977-09-01,1977-78:de.1:45:Hamburger SV:Bayern München,de.1,1977-78,Hamburger SV,Bayern München,2,2
1977-09-01,1977-78:de.1:46:Bor. Mönchengladbach:1. FC Köln,de.1,1977-78,Bor. Mönchengladbach,1. FC Köln,2,5
1977-09-01,1977-78:de.1:47:Hertha BSC:Fortuna Düsseldorf,de.1,1977-78,Hertha BSC,Fortuna Düsseldorf,0,0
1977-09-03,1977-78:de.1:48:FC Schalke 04:Fortuna Düsseldorf,de.1,1977-78,FC Schalke 04,Fortuna Düsseldorf,1,0
1977-09-03,1977-78:de.1:49:Eintracht Braunschweig:Werder Bremen,de.1,1977-78,Eintracht Braunschweig,Werder Bremen,2,0
1977-09-03,1977-78:de.1:50:Bor. Mönchengladbach:1. FC Kaiserslautern,de.1,1977-78,Bor. Mönchengladbach,1. FC Kaiserslautern,2,2
1977-09-03,1977-78:de.1:51:Bayern München:VfL Bochum,de.1,1977-78,Bayern München,VfL Bochum,1,1
1977-09-03,1977-78:de.1:52:Hamburger SV:FC St. Pauli,de.1,1977-78,Hamburger SV,FC St. Pauli,0,2
1977-09-03,1977-78:de.1:53:1. FC Saarbrücken:1. FC Köln,de.1,1977-78,1. FC Saarbrücken,1. FC Köln,1,0
1977-09-03,1977-78:de.1:54:Hertha BSC:Eintracht Frankfurt,de.1,1977-78,Hertha BSC,Eintracht Frankfurt,2,0
1977-09-03,1977-78:de.1:55:MSV Duisburg:TSV 1860 München,de.1,1977-78,MSV Duisburg,TSV 1860 München,1,1
1977-09-03,1977-78:de.1:56:Borussia Dortmund:VfB Stuttgart,de.1,1977-78,Borussia Dortmund,VfB Stuttgart,4,1
1977-09-09,1977-78:de.1:57:Eintracht Frankfurt:MSV Duisburg,de.1,1977-78,Eintracht Frankfurt,MSV Duisburg,3,1
1977-09-09,1977-78:de.1:58:Werder Bremen:1. FC Saarbrücken,de.1,1977-78,Werder Bremen,1. FC Saarbrücken,1,1
1977-09-10,1977-78:de.1:59:Bayern München:Eintracht Braunschweig,de.1,1977-78,Bayern München,Eintracht Braunschweig,3,2
1977-09-10,1977-78:de.1:60:1. FC Kaiserslautern:Hertha BSC,de.1,1977-78,1. FC Kaiserslautern,Hertha BSC,2,0
1977-09-10,1977-78:de.1:61:VfB Stuttgart:Bor. Mönchengladbach,de.1,1977-78,VfB Stuttgart,Bor. Mönchengladbach,2,0
1977-09-10,1977-78:de.1:62:1. FC Köln:FC Schalke 04,de.1,1977-78,1. FC Köln,FC Schalke 04,2,4
1977-09-10,1977-78:de.1:63:FC St. Pauli:Borussia Dortmund,de.1,1977-78,FC St. Pauli,Borussia Dortmund,3,6
1977-09-10,1977-78:de.1:64:Fortuna Düsseldorf:Hamburger SV,de.1,1977-78,Fortuna Düsseldorf,Hamburger SV,3,1
1977-09-10,1977-78:de.1:65:VfL Bochum:TSV 1860 München,de.1,1977-78,VfL Bochum,TSV 1860 München,2,0
1977-09-16,1977-78:de.1:66:MSV Duisburg:1. FC Kaiserslautern,de.1,1977-78,MSV Duisburg,1. FC Kaiserslautern,3,2
1977-09-17,1977-78:de.1:67:Eintracht Braunschweig:VfL Bochum,de.1,1977-78,Eintracht Braunschweig,VfL Bochum,3,1
1977-09-17,1977-78:de.1:68:TSV 1860 München:Eintracht Frankfurt,de.1,1977-78,TSV 1860 München,Eintracht Frankfurt,2,4
1977-09-17,1977-78:de.1:69:FC Schalke 04:Werder Bremen,de.1,1977-78,FC Schalke 04,Werder Bremen,1,0
1977-09-17,1977-78:de.1:70:Borussia Dortmund:Fortuna Düsseldorf,de.1,1977-78,Borussia Dortmund,Fortuna Düsseldorf,1,2
1977-09-17,1977-78:de.1:71:1. FC Saarbrücken:Bayern München,de.1,1977-78,1. FC Saarbrücken,Bayern München,2,1
1977-09-17,1977-78:de.1:72:Bor. Mönchengladbach:FC St. Pauli,de.1,1977-78,Bor. Mönchengladbach,FC St. Pauli,2,1
1977-09-17,1977-78:de.1:73:Hamburger SV:1. FC Köln,de.1,1977-78,Hamburger SV,1. FC Köln,1,0
1977-09-17,1977-78:de.1:74:Hertha BSC:VfB Stuttgart,de.1,1977-78,Hertha BSC,VfB Stuttgart,1,1
1977-09-20,1977-78:de.1:75:Fortuna Düsseldorf:1. FC Saarbrücken,de.1,1977-78,Fortuna Düsseldorf,1. FC Saarbrücken,2,1
1977-09-23,1977-78:de.1:76:VfB Stuttgart:MSV Duisburg,de.1,1977-78,VfB Stuttgart,MSV Duisburg,1,0
1977-09-24,1977-78:de.1:77:VfL Bochum:Eintracht Frankfurt,de.1,1977-78,VfL Bochum,Eintracht Frankfurt,0,1
1977-09-24,1977-78:de.1:78:1. FC Kaiserslautern:TSV 1860 München,de.1,1977-78,1. FC Kaiserslautern,TSV 1860 München,1,0
1977-09-24,1977-78:de.1:79:FC St. Pauli:Hertha BSC,de.1,1977-78,FC St. Pauli,Hertha BSC,3,0
1977-09-24,1977-78:de.1:80:Eintracht Braunschweig:1. FC Saarbrücken,de.1,1977-78,Eintracht Braunschweig,1. FC Saarbrücken,3,0
1977-09-24,1977-78:de.1:81:1. FC Köln:Borussia Dortmund,de.1,1977-78,1. FC Köln,Borussia Dortmund,4,1
1977-09-24,1977-78:de.1:82:Fortuna Düsseldorf:Bor. Mönchengladbach,de.1,1977-78,Fortuna Düsseldorf,Bor. Mönchengladbach,1,3
1977-09-24,1977-78:de.1:83:Bayern München:FC Schalke 04,de.1,1977-78,Bayern München,FC Schalke 04,7,1
1977-09-24,1977-78:de.1:84:Werder Bremen:Hamburger SV,de.1,1977-78,Werder Bremen,Hamburger SV,1,2
1977-09-27,1977-78:de.1:85:Borussia Dortmund:MSV Duisburg,de.1,1977-78,Borussia Dortmund,MSV Duisburg,2,1
1977-09-30,1977-78:de.1:86:MSV Duisburg:FC St. Pauli,de.1,1977-78,MSV Duisburg,FC St. Pauli,4,3
1977-09-30,1977-78:de.1:87:1. FC Saarbrücken:VfL Bochum,de.1,1977-78,1. FC Saarbrücken,VfL Bochum,0,1
1977-09-30,1977-78:de.1:88:Borussia Dortmund:Werder Bremen,de.1,1977-78,Borussia Dortmund,Werder Bremen,4,1
1977-10-01,1977-78:de.1:89:TSV 1860 München:VfB Stuttgart,de.1,1977-78,TSV 1860 München,VfB Stuttgart,1,2
1977-10-01,1977-78:de.1:90:FC Schalke 04:Eintracht Braunschweig,de.1,1977-78,FC Schalke 04,Eintracht Braunschweig,1,0
1977-10-12,1977-78:de.1:91:1. FC Saarbrücken:FC Schalke 04,de.1,1977-78,1. FC Saarbrücken,FC Schalke 04,2,1
1977-10-12,1977-78:de.1:92:Fortuna Düsseldorf:MSV Duisburg,de.1,1977-78,Fortuna Düsseldorf,MSV Duisburg,0,0
1977-10-12,1977-78:de.1:93:VfB Stuttgart:Eintracht Frankfurt,de.1,1977-78,VfB Stuttgart,Eintracht Frankfurt,2,1
1977-10-12,1977-78:de.1:94:FC St. Pauli:TSV 1860 München,de.1,1977-78,FC St. Pauli,TSV 1860 München,4,1
1977-10-12,1977-78:de.1:95:Eintracht Braunschweig:Hamburger SV,de.1,1977-78,Eintracht Braunschweig,Hamburger SV,4,0
1977-10-12,1977-78:de.1:96:Bayern München:Borussia Dortmund,de.1,1977-78,Bayern München,Borussia Dortmund,3,0
1977-10-12,1977-78:de.1:97:Werder Bremen:Bor. Mönchengladbach,de.1,1977-78,Werder Bremen,Bor. Mönchengladbach,3,2
1977-10-12,1977-78:de.1:98:1. FC Köln:Hertha BSC,de.1,1977-78,1. FC Köln,Hertha BSC,3,1
1977-10-12,1977-78:de.1:99:VfL Bochum:1. FC Kaiserslautern,de.1,1977-78,VfL Bochum,1. FC Kaiserslautern,0,1
1977-10-22,1977-78:de.1:100:Bor. Mönchengladbach:Bayern München,de.1,1977-78,Bor. Mönchengladbach,Bayern München,2,0
1977-10-22,1977-78:de.1:101:Hamburger SV:1. FC Saarbrücken,de.1,1977-78,Hamburger SV,1. FC Saarbrücken,1,2
1977-10-22,1977-78:de.1:102:FC Schalke 04:VfL Bochum,de.1,1977-78,FC Schalke 04,VfL Bochum,3,1
1977-10-22,1977-78:de.1:103:1. FC Kaiserslautern:VfB Stuttgart,de.1,1977-78,1. FC Kaiserslautern,VfB Stuttgart,0,4
1977-10-22,1977-78:de.1:104:Eintracht Frankfurt:FC St. Pauli,de.1,1977-78,Eintracht Frankfurt,FC St. Pauli,5,2
1977-10-22,1977-78:de.1:105:Borussia Dortmund:Eintracht Braunschweig,de.1,1977-78,Borussia Dortmund,Eintracht Braunschweig,2,0
1977-10-22,1977-78:de.1:106:MSV Duisburg:1. FC Köln,de.1,1977-78,MSV Duisburg,1. FC Köln,1,2
1977-10-22,1977-78:de.1:107:Hertha BSC:Werder Bremen,de.1,1977-78,Hertha BSC,Werder Bremen,2,0
1977-10-22,1977-78:de.1:108:TSV 1860 München:Fortuna Düsseldorf,de.1,1977-78,TSV 1860 München,Fortuna Düsseldorf,0,1
1977-10-29,1977-78:de.1:109:Fortuna Düsseldorf:Eintracht Frankfurt,de.1,1977-78,Fortuna Düsseldorf,Eintracht Frankfurt,2,1
1977-10-29,1977-78:de.1:110:FC Schalke 04:Hamburger SV,de.1,1977-78,FC Schalke 04,Hamburger SV,2,2
1977-10-29,1977-78:de.1:111:FC St. Pauli:1. FC Kaiserslautern,de.1,1977-78,FC St. Pauli,1. FC Kaiserslautern,0,3
1977-10-29,1977-78:de.1:112:Bayern München:Hertha BSC,de.1,1977-78,Bayern München,Hertha BSC,0,2
1977-10-29,1977-78:de.1:113:1. FC Köln:TSV 1860 München,de.1,1977-78,1. FC Köln,TSV 1860 München,6,2
1977-10-29,1977-78:de.1:114:1. FC Saarbrücken:Borussia Dortmund,de.1,1977-78,1. FC Saarbrücken,Borussia Dortmund,2,2
1977-10-29,1977-78:de.1:115:Eintracht Braunschweig:Bor. Mönchengladbach,de.1,1977-78,Eintracht Braunschweig,Bor. Mönchengladbach,0,6
1977-10-29,1977-78:de.1:116:Werder Bremen:MSV Duisburg,de.1,1977-78,Werder Bremen,MSV Duisburg,4,2
1977-10-29,1977-78:de.1:117:VfL Bochum:VfB Stuttgart,de.1,1977-78,VfL Bochum,VfB Stuttgart,1,0
1977-11-04,1977-78:de.1:118:1. FC Kaiserslautern:Fortuna Düsseldorf,de.1,1977-78,1. FC Kaiserslautern,Fortuna Düsseldorf,3,2
1977-11-05,1977-78:de.1:119:Eintracht Frankfurt:1. FC Köln,de.1,1977-78,Eintracht Frankfurt,1. FC Köln,2,2
1977-11-05,1977-78:de.1:120:Hamburger SV:VfL Bochum,de.1,1977-78,Hamburger SV,VfL Bochum,3,1
1977-11-05,1977-78:de.1:121:VfB Stuttgart:FC St. Pauli,de.1,1977-78,VfB Stuttgart,FC St. Pauli,1,0
1977-11-05,1977-78:de.1:122:Borussia Dortmund:FC Schalke 04,de.1,1977-78,Borussia Dortmund,FC Schalke 04,2,1
1977-11-05,1977-78:de.1:123:TSV 1860 München:Werder Bremen,de.1,1977-78,TSV 1860 München,Werder Bremen,0,0
1977-11-05,1977-78:de.1:124:MSV Duisburg:Bayern München,de.1,1977-78,MSV Duisburg,Bayern München,6,3
1977-11-05,1977-78:de.1:125:Hertha BSC:Eintracht Braunschweig,de.1,1977-78,Hertha BSC,Eintracht Braunschweig,1,0
1977-11-05,1977-78:de.1:126:Bor. Mönchengladbach:1. FC Saarbrücken,de.1,1977-78,Bor. Mönchengladbach,1. FC Saarbrücken,6,1
1977-11-12,1977-78:de.1:127:Borussia Dortmund:Hamburger SV,de.1,1977-78,Borussia Dortmund,Hamburger SV,2,1
1977-11-12,1977-78:de.1:128:FC St. Pauli:VfL Bochum,de.1,1977-78,FC St. Pauli,VfL Bochum,1,1
1977-11-12,1977-78:de.1:129:FC Schalke 04:Bor. Mönchengladbach,de.1,1977-78,FC Schalke 04,Bor. Mönchengladbach,1,2
1977-11-12,1977-78:de.1:130:1. FC Saarbrücken:Hertha BSC,de.1,1977-78,1. FC Saarbrücken,Hertha BSC,2,2
1977-11-12,1977-78:de.1:131:Eintracht Braunschweig:MSV Duisburg,de.1,1977-78,Eintracht Braunschweig,MSV Duisburg,1,0
1977-11-12,1977-78:de.1:132:Bayern München:TSV 1860 München,de.1,1977-78,Bayern München,TSV 1860 München,1,3
1977-11-12,1977-78:de.1:133:Werder Bremen:Eintracht Frankfurt,de.1,1977-78,Werder Bremen,Eintracht Frankfurt,3,0
1977-11-12,1977-78:de.1:134:1. FC Köln:1. FC Kaiserslautern,de.1,1977-78,1. FC Köln,1. FC Kaiserslautern,4,1
1977-11-12,1977-78:de.1:135:Fortuna Düsseldorf:VfB Stuttgart,de.1,1977-78,Fortuna Düsseldorf,VfB Stuttgart,1,0
1977-11-25,1977-78:de.1:136:1. FC Kaiserslautern:Werder Bremen,de.1,1977-78,1. FC Kaiserslautern,Werder Bremen,2,1
1977-11-25,1977-78:de.1:137:MSV Duisburg:1. FC Saarbrücken,de.1,1977-78,MSV Duisburg,1. FC Saarbrücken,5,0
1977-11-26,1977-78:de.1:138:VfL Bochum:Borussia Dortmund,de.1,1977-78,VfL Bochum,Borussia Dortmund,1,0
1977-11-26,1977-78:de.1:139:VfB Stuttgart:1. FC Köln,de.1,1977-78,VfB Stuttgart,1. FC Köln,3,0
1977-11-26,1977-78:de.1:140:Bor. Mönchengladbach:Hamburger SV,de.1,1977-78,Bor. Mönchengladbach,Hamburger SV,2,1
1977-11-26,1977-78:de.1:141:TSV 1860 München:Eintracht Braunschweig,de.1,1977-78,TSV 1860 München,Eintracht Braunschweig,1,0
1977-11-26,1977-78:de.1:142:FC St. Pauli:Fortuna Düsseldorf,de.1,1977-78,FC St. Pauli,Fortuna Düsseldorf,2,1
1977-11-26,1977-78:de.1:143:Hertha BSC:FC Schalke 04,de.1,1977-78,Hertha BSC,FC Schalke 04,2,1
1977-11-26,1977-78:de.1:144:Eintracht Frankfurt:Bayern München,de.1,1977-78,Eintracht Frankfurt,Bayern München,4,0
1977-12-03,1977-78:de.1:145:Hamburger SV:Hertha BSC,de.1,1977-78,Hamburger SV,Hertha BSC,2,2
1977-12-03,1977-78:de.1:146:Fortuna Düsseldorf:VfL Bochum,de.1,1977-78,Fortuna Düsseldorf,VfL Bochum,1,1
1977-12-03,1977-78:de.1:147:FC Schalke 04:MSV Duisburg,de.1,1977-78,FC Schalke 04,MSV Duisburg,0,1
1977-12-03,1977-78:de.1:148:1. FC Saarbrücken:TSV 1860 München,de.1,1977-78,1. FC Saarbrücken,TSV 1860 München,1,1
1977-12-03,1977-78:de.1:149:Eintracht Braunschweig:Eintracht Frankfurt,de.1,1977-78,Eintracht Braunschweig,Eintracht Frankfurt,1,1
1977-12-03,1977-78:de.1:150:Bayern München:1. FC Kaiserslautern,de.1,1977-78,Bayern München,1. FC Kaiserslautern,4,2
1977-12-03,1977-78:de.1:151:Werder Bremen:VfB Stuttgart,de.1,1977-78,Werder Bremen,VfB Stuttgart,0,1
1977-12-03,1977-78:de.1:152:1. FC Köln:FC St. Pauli,de.1,1977-78,1. FC Köln,FC St. Pauli,4,1
1977-12-03,1977-78:de.1:153:Borussia Dortmund:Bor. Mönchengladbach,de.1,1977-78,Borussia Dortmund,Bor. Mönchengladbach,3,3
1977-12-09,1977-78:de.1:154:Bor. Mönchengladbach:VfL Bochum,de.1,1977-78,Bor. Mönchengladbach,VfL Bochum,2,2
1977-12-10,1977-78:de.1:155:1. FC Köln:Fortuna Düsseldorf,de.1,1977-78,1. FC Köln,Fortuna Düsseldorf,1,0
1977-12-10,1977-78:de.1:156:Werder Bremen:FC St. Pauli,de.1,1977-78,Werder Bremen,FC St. Pauli,4,0
1977-12-10,1977-78:de.1:157:Bayern München:VfB Stuttgart,de.1,1977-78,Bayern München,VfB Stuttgart,2,0
1977-12-10,1977-78:de.1:158:Eintracht Braunschweig:1. FC Kaiserslautern,de.1,1977-78,Eintracht Braunschweig,1. FC Kaiserslautern,3,1
1977-12-10,1977-78:de.1:159:1. FC Saarbrücken:Eintracht Frankfurt,de.1,1977-78,1. FC Saarbrücken,Eintracht Frankfurt,0,0
1977-12-10,1977-78:de.1:160:FC Schalke 04:TSV 1860 München,de.1,1977-78,FC Schalke 04,TSV 1860 München,2,1
1977-12-10,1977-78:de.1:161:Hamburger SV:MSV Duisburg,de.1,1977-78,Hamburger SV,MSV Duisburg,4,1
1977-12-10,1977-78:de.1:162:Borussia Dortmund:Hertha BSC,de.1,1977-78,Borussia Dortmund,Hertha BSC,1,1
1977-12-17,1977-78:de.1:163:Fortuna Düsseldorf:Werder Bremen,de.1,1977-78,Fortuna Düsseldorf,Werder Bremen,2,0
1977-12-17,1977-78:de.1:164:Eintracht Frankfurt:FC Schalke 04,de.1,1977-78,Eintracht Frankfurt,FC Schalke 04,3,0
1977-12-17,1977-78:de.1:165:TSV 1860 München:Hamburger SV,de.1,1977-78,TSV 1860 München,Hamburger SV,2,2
1977-12-17,1977-78:de.1:166:1. FC Kaiserslautern:1. FC Saarbrücken,de.1,1977-78,1. FC Kaiserslautern,1. FC Saarbrücken,2,1
1977-12-17,1977-78:de.1:167:VfB Stuttgart:Eintracht Braunschweig,de.1,1977-78,VfB Stuttgart,Eintracht Braunschweig,5,0
1977-12-17,1977-78:de.1:168:FC St. Pauli:Bayern München,de.1,1977-78,FC St. Pauli,Bayern München,0,0
1977-12-17,1977-78:de.1:169:Hertha BSC:Bor. Mönchengladbach,de.1,1977-78,Hertha BSC,Bor. Mönchengladbach,2,1
1977-12-17,1977-78:de.1:170:VfL Bochum:1. FC Köln,de.1,1977-78,VfL Bochum,1. FC Köln,0,0
1977-12-17,1977-78:de.1:171:MSV Duisburg:Borussia Dortmund,de.1,1977-78,MSV Duisburg,Borussia Dortmund,1,2
1978-01-07,1977-78:de.1:172:FC Schalke 04:1. FC Kaiserslautern,de.1,1977-78,FC Schalke 04,1. FC Kaiserslautern,3,0
1978-01-07,1977-78:de.1:173:Bayern München:Fortuna Düsseldorf,de.1,1977-78,Bayern München,Fortuna Düsseldorf,0,0
1978-01-07,1977-78:de.1:174:Eintracht Braunschweig:FC St. Pauli,de.1,1977-78,Eintracht Braunschweig,FC St. Pauli,2,0
1978-01-07,1977-78:de.1:175:1. FC Saarbrücken:VfB Stuttgart,de.1,1977-78,1. FC Saarbrücken,VfB Stuttgart,1,1
1978-01-07,1977-78:de.1:176:Hamburger SV:Eintracht Frankfurt,de.1,1977-78,Hamburger SV,Eintracht Frankfurt,0,0
1978-01-07,1977-78:de.1:177:Borussia Dortmund:TSV 1860 München,de.1,1977-78,Borussia Dortmund,TSV 1860 München,1,3
1978-01-07,1977-78:de.1:178:Bor. Mönchengladbach:MSV Duisburg,de.1,1977-78,Bor. Mönchengladbach,MSV Duisburg,1,3
1978-01-07,1977-78:de.1:179:Werder Bremen:1. FC Köln,de.1,1977-78,Werder Bremen,1. FC Köln,0,2
1978-01-07,1977-78:de.1:180:Hertha BSC:VfL Bochum,de.1,1977-78,Hertha BSC,VfL Bochum,4,3
1978-01-14,1977-78:de.1:181:VfL Bochum:Werder Bremen,de.1,1977-78,VfL Bochum,Werder Bremen,2,0
1978-01-14,1977-78:de.1:182:1. FC Kaiserslautern:Hamburger SV,de.1,1977-78,1. FC Kaiserslautern,Hamburger SV,3,0
